Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
23,2012-08-24,1702220.96,0,64.63,3.874,1.382.814.516,4.156
23,2012-08-31,1577468.78,0,68.34,3.884,1.383.771.935,4.156
23,2012-09-07,1427162.26,1,66.74,3.921,1.384.729.355,4.156
23,2012-09-14,1279041.64,0,61.37,3.988,1.385.673,4.156
23,2012-09-21,1338627.55,0,56.8,4.056,1.386.534,4.156
23,2012-09-28,1319035.06,0,53.71,4.018,1.387.395,4.156
23,2012-10-05,1464616.59,0,56.65,4.027,1.388.256,4.145
23,2012-10-12,1412925.25,0,48.1,4.029,1.389.117,4.145
23,2012-10-19,1363155.77,0,47.89,4.0,1.388.336.129,4.145
23,2012-10-26,1347454.59,0,50.56,3.917,1.387.281.613,4.145
24,2010-02-05,1388725.63,0,22.43,2.954,1.315.279.032,8.326
24,2010-02-12,1414107.1,1,25.94,2.94,1.315.866.129,8.326
24,2010-02-19,1385362.49,0,31.05,2.909,131.637,8.326
24,2010-02-26,1158722.74,0,33.98,2.91,131.686,8.326
24,2010-03-05,1412387.37,0,36.73,2.919,131.735,8.326
24,2010-03-12,1309340.16,0,42.31,2.938,131.784,8.326
24,2010-03-19,1222511.29,0,46.09,2.96,1.318.242.903,8.326
24,2010-03-26,1258311.56,0,48.87,2.963,131.863.129,8.326
24,2010-04-02,1478321.26,0,45.22,2.957,1.319.019.677,8.211
24,2010-04-09,1379579.63,0,62.06,2.992,1.319.408.065,8.211
24,2010-04-16,1268266.72,0,51.08,3.01,1.319.809,8.211
24,2010-04-23,1264117.01,0,51.07,3.021,1.320.226.667,8.211
24,2010-04-30,1259877.19,0,51.48,3.042,1.320.644.333,8.211
24,2010-05-07,1409705.03,0,66.65,3.095,1.321.062,8.211
24,2010-05-14,1346783.35,0,51.31,3.112,132.152.129,8.211
24,2010-05-21,1283482.85,0,60.44,3.096,1.322.230.323,8.211
24,2010-05-28,1473868.15,0,69.59,3.046,1.322.939.355,8.211
24,2010-06-04,1566668.91,0,71.99,3.006,1.323.648.387,8.211
24,2010-06-11,1375458.21,0,64.84,2.972,1.324.357.419,8.211
24,2010-06-18,1354168.18,0,67.17,2.942,1.324.733.333,8.211
24,2010-06-25,1399073.75,0,74.9,2.958,1.324.976,8.211
24,2010-07-02,1563387.94,0,71.12,2.958,1.325.218.667,8.117
24,2010-07-09,1665502.55,0,79.05,2.94,1.325.461.333,8.117
24,2010-07-16,1418697.05,0,76.56,2.933,1.325.667.742,8.117
24,2010-07-23,1333740.35,0,75.27,2.924,1.325.825.806,8.117
24,2010-07-30,1387517.63,0,75.91,2.932,1.325.983.871,8.117
24,2010-08-06,1442819.28,0,74.54,2.942,1.326.141.935,8.117
24,2010-08-13,1384243.75,0,74.17,2.923,132.63,8.117
24,2010-08-20,1375307.54,0,72.17,2.913,1.326.616.129,8.117
24,2010-08-27,1350059.35,0,67.0,2.885,1.326.932.258,8.117
24,2010-09-03,1366381.6,0,73.52,2.86,1.327.248.387,8.117
24,2010-09-10,1474498.59,1,67.11,2.837,1.327.564.516,8.117
24,2010-09-17,1273295.46,0,60.31,2.846,1.327.670.667,8.117
24,2010-09-24,1169413.27,0,64.3,2.837,1.327.619.333,8.117
24,2010-10-01,1215273.2,0,66.88,2.84,1.327.568,8.275
24,2010-10-08,1361944.94,0,54.82,2.903,1.327.516.667,8.275
24,2010-10-15,1300806.74,0,52.83,2.999,1.327.633.548,8.275
24,2010-10-22,1234875.33,0,48.69,3.049,1.328.170.968,8.275
24,2010-10-29,1244925.94,0,57.29,3.055,1.328.708.387,8.275
24,2010-11-05,1285358.01,0,42.2,3.049,1.329.245.806,8.275
24,2010-11-12,1312877.01,0,41.76,3.065,1.329.783.226,8.275
24,2010-11-19,1277150.6,0,45.63,3.138,1.329.172,8.275
24,2010-11-26,1779276.51,1,41.92,3.186,1.328.369.333,8.275
24,2010-12-03,1413302.7,0,37.08,3.2,1.327.566.667,8.275
24,2010-12-10,1593012.75,0,27.11,3.255,1.326.764,8.275
24,2010-12-17,1663525.77,0,27.99,3.301,1.326.804.516,8.275
24,2010-12-24,2386015.75,0,27.74,3.309,1.327.477.419,8.275
24,2010-12-31,1208600.05,1,25.9,3.336,1.328.150.323,8.275
24,2011-01-07,1178641.71,0,30.72,3.351,1.328.823.226,8.252
24,2011-01-14,1167740.2,0,22.41,3.367,1.329.510.645,8.252
24,2011-01-21,1107170.39,0,23.69,3.391,1.330.285.161,8.252
24,2011-01-28,1126921.34,0,17.91,3.402,1.331.059.677,8.252
24,2011-02-04,1225182.04,0,23.83,3.4,1.331.834.194,8.252
24,2011-02-11,1341240.62,1,26.51,3.416,133.260.871,8.252
24,2011-02-18,1360150.12,0,34.04,3.42,1.333.701.429,8.252
24,2011-02-25,1235121.33,0,26.09,3.452,1.334.921.429,8.252
24,2011-03-04,1346994.53,0,31.36,3.605,1.336.141.429,8.252
24,2011-03-11,1253218.7,0,39.51,3.752,1.337.361.429,8.252
24,2011-03-18,1168397.26,0,43.39,3.796,1.338.492.258,8.252
24,2011-03-25,1158693.12,0,36.88,3.789,1.339.587.419,8.252
24,2011-04-01,1163803.3,0,35.73,3.811,1.340.682.581,8.212
24,2011-04-08,1273670.32,0,44.7,3.895,1.341.777.742,8.212
24,2011-04-15,1245576.65,0,52.36,3.981,1.342.784.667,8.212
24,2011-04-22,1372484.9,0,46.0,4.061,1.343.571,8.212
24,2011-04-29,1197761.17,0,60.48,4.117,1.344.357.333,8.212
24,2011-05-06,1339630.35,0,55.75,4.192,1.345.143.667,8.212
24,2011-05-13,1311950.16,0,58.49,4.211,134.593,8.212
24,2011-05-20,1234281.7,0,59.84,4.202,1.346.803.871,8.212
24,2011-05-27,1311153.72,0,65.74,4.134,1.347.677.742,8.212
24,2011-06-03,1554837.62,0,73.12,4.069,1.348.551.613,8.212
24,2011-06-10,1373841.91,0,70.02,4.025,1.349.425.484,8.212
24,2011-06-17,1320359.23,0,64.34,3.989,1.350.837.333,8.212
24,2011-06-24,1304850.67,0,68.88,3.964,1.352.652.667,8.212
24,2011-07-01,1445596.61,0,70.27,3.916,1.354.468,8.358
24,2011-07-08,1567340.07,0,72.56,3.886,1.356.283.333,8.358
24,2011-07-15,1356938.95,0,74.43,3.915,1.357.837.419,8.358
24,2011-07-22,1357672.24,0,79.29,3.972,1.358.738.387,8.358
24,2011-07-29,1310973.06,0,74.84,4.004,1.359.639.355,8.358
24,2011-08-05,1417616.81,0,74.64,4.02,1.360.540.323,8.358
24,2011-08-12,1402818.01,0,72.52,3.995,136.144.129,8.358
24,2011-08-19,1352039.88,0,69.93,3.942,136.183.129,8.358
24,2011-08-26,1402372.09,0,69.94,3.906,1.362.136.129,8.358
24,2011-09-02,1196105.44,0,68.14,3.879,1.362.440.968,8.358
24,2011-09-09,1527455.19,1,68.32,3.93,1.362.745.806,8.358
24,2011-09-16,1227535.97,0,65.56,3.937,1.363.145,8.358
24,2011-09-23,1232376.49,0,60.61,3.899,136.367,8.358
24,2011-09-30,1246242.61,0,68.0,3.858,1.364.195,8.358
24,2011-10-07,1405914.39,0,53.87,3.775,136.472,8.454
24,2011-10-14,1333315.03,0,60.21,3.744,1.365.150.968,8.454
24,2011-10-21,1283563.43,0,56.6,3.757,1.365.017.742,8.454
24,2011-10-28,1307142.75,0,48.0,3.757,1.364.884.516,8.454
24,2011-11-04,1385860.38,0,39.87,3.738,136.475.129,8.454
24,2011-11-11,1425078.59,0,46.78,3.719,1.364.618.065,8.454
24,2011-11-18,1297535.69,0,48.17,3.717,1.364.666.667,8.454
24,2011-11-25,1761235.67,1,41.83,3.689,1.364.788,8.454
24,2011-12-02,1335647.1,0,47.21,3.666,1.364.909.333,8.454
24,2011-12-09,1529615.54,0,42.3,3.627,1.365.030.667,8.454
24,2011-12-16,1624994.43,0,36.0,3.611,1.365.335.161,8.454
24,2011-12-23,2168344.23,0,36.93,3.587,1.365.883.871,8.454
24,2011-12-30,1363973.16,1,33.45,3.566,1.366.432.581,8.454
24,2012-01-06,1251581.89,0,32.86,3.585,136.698.129,8.659
24,2012-01-13,1155594.2,0,36.5,3.666,136.753,8.659
24,2012-01-20,1151993.85,0,25.73,3.705,1.368.564.194,8.659
24,2012-01-27,1057290.41,0,31.92,3.737,1.369.598.387,8.659
24,2012-02-03,1249696.97,0,38.61,3.796,1.370.632.581,8.659
24,2012-02-10,1403460.87,1,33.82,3.826,1.371.666.774,8.659
24,2012-02-17,1326370.08,0,33.92,3.874,1.372.583.103,8.659
24,2012-02-24,1303233.15,0,37.35,3.917,1.373.411.034,8.659
24,2012-03-02,1213994.39,0,35.36,3.983,1.374.238.966,8.659
24,2012-03-09,1325835.7,0,41.5,4.021,1.375.066.897,8.659
24,2012-03-16,1239299.12,0,48.68,4.021,1.375.843.871,8.659
24,2012-03-23,1221723.94,0,59.51,4.054,1.376.552.903,8.659
24,2012-03-30,1230106.13,0,47.28,4.098,1.377.261.935,8.659
24,2012-04-06,1524734.29,0,45.25,4.143,1.377.970.968,8.983
24,2012-04-13,1285783.87,0,48.65,4.187,137.868,8.983
24,2012-04-20,1208654.4,0,61.05,4.17,1.379.230.667,8.983
24,2012-04-27,1194334.65,0,49.26,4.163,1.379.781.333,8.983
24,2012-05-04,1306551.71,0,52.14,4.124,1.380.332,8.983
24,2012-05-11,1355391.79,0,58.7,4.055,1.380.882.667,8.983
24,2012-05-18,1298809.8,0,63.1,4.029,1.381.065.806,8.983
24,2012-05-25,1407897.57,0,65.79,3.979,1.381.101.935,8.983
24,2012-06-01,1467722.19,0,71.79,3.915,1.381.138.065,8.983
24,2012-06-08,1406313.13,0,59.93,3.871,1.381.174.194,8.983
24,2012-06-15,1364445.98,0,68.28,3.786,1.381.295.333,8.983
24,2012-06-22,1434709.63,0,72.29,3.722,1.381.629,8.983
24,2012-06-29,1428869.9,0,70.4,3.667,1.381.962.667,8.983
24,2012-07-06,1645097.75,0,77.18,3.646,1.382.296.333,8.953
24,2012-07-13,1405475.78,0,75.36,3.689,138.263,8.953
24,2012-07-20,1394299.0,0,76.42,3.732,1.382.331.935,8.953
24,2012-07-27,1307339.14,0,73.62,3.82,1.382.033.871,8.953
24,2012-08-03,1440374.13,0,73.26,3.819,1.381.735.806,8.953
24,2012-08-10,1497054.81,0,75.53,3.863,1.381.437.742,8.953
24,2012-08-17,1397970.54,0,72.87,3.963,1.381.857.097,8.953
24,2012-08-24,1303726.54,0,68.13,3.997,1.382.814.516,8.953
24,2012-08-31,1344558.92,0,71.18,4.026,1.383.771.935,8.953
24,2012-09-07,1477134.75,1,72.81,4.076,1.384.729.355,8.953
24,2012-09-14,1242909.53,0,64.28,4.088,1.385.673,8.953
24,2012-09-21,1261158.47,0,61.25,4.203,1.386.534,8.953
24,2012-09-28,1259278.36,0,58.86,4.158,1.387.395,8.953
24,2012-10-05,1416720.54,0,60.35,4.151,1.388.256,8.693
24,2012-10-12,1416301.17,0,51.64,4.186,1.389.117,8.693
24,2012-10-19,1255414.84,0,52.59,4.153,1.388.336.129,8.693
24,2012-10-26,1307182.29,0,55.16,4.071,1.387.281.613,8.693
25,2010-02-05,677231.63,0,21.1,2.784,2.042.471.935,8.187
25,2010-02-12,583364.02,1,19.64,2.773,2.043.857.472,8.187
25,2010-02-19,676260.67,0,24.16,2.745,2.044.321.004,8.187
25,2010-02-26,628516.57,0,29.16,2.754,2.044.630.869,8.187
25,2010-03-05,665750.06,0,29.45,2.777,2.044.940.734,8.187
25,2010-03-12,660619.99,0,40.05,2.818,2.045.250.598,8.187
25,2010-03-19,659795.84,0,45.0,2.844,2.043.782.258,8.187
25,2010-03-26,696687.6,0,45.84,2.854,204.201.755,8.187
25,2010-04-02,822486.37,0,47.2,2.85,2.040.252.842,7.856
25,2010-04-09,712647.97,0,61.36,2.869,2.038.488.134,7.856
25,2010-04-16,715311.6,0,52.16,2.899,2.037.307.486,7.856
25,2010-04-23,694531.72,0,46.12,2.902,2.036.905.586,7.856
25,2010-04-30,706924.02,0,50.97,2.921,2.036.503.685,7.856
25,2010-05-07,724468.97,0,63.67,2.966,2.036.101.784,7.856
25,2010-05-14,698073.95,0,50.27,2.982,2.036.133.915,7.856
25,2010-05-21,704113.22,0,57.17,2.958,2.038.770.235,7.856
25,2010-05-28,792442.54,0,69.31,2.899,2.041.406.556,7.856
25,2010-06-04,764155.44,0,69.22,2.847,2.044.042.877,7.856
25,2010-06-11,737163.2,0,63.68,2.809,2.046.679.198,7.856
25,2010-06-18,780444.94,0,69.56,2.78,204.670.036,7.856
25,2010-06-25,737569.14,0,72.17,2.808,2.045.675.459,7.856
25,2010-07-02,759407.87,0,66.42,2.815,2.044.650.559,7.527
25,2010-07-09,719591.13,0,75.24,2.793,2.043.625.658,7.527
25,2010-07-16,726997.84,0,73.43,2.783,2.043.571.656,7.527
25,2010-07-23,665290.93,0,75.37,2.771,2.044.812.188,7.527
25,2010-07-30,682124.34,0,71.99,2.781,204.605.272,7.527
25,2010-08-06,699464.43,0,71.79,2.784,2.047.293.252,7.527
25,2010-08-13,686072.39,0,72.73,2.805,2.048.533.784,7.527
25,2010-08-20,724499.81,0,71.81,2.779,2.048.217.044,7.527
25,2010-08-27,711461.95,0,67.15,2.755,2.047.900.305,7.527
25,2010-09-03,685700.08,0,71.17,2.715,2.047.583.566,7.527
25,2010-09-10,655811.95,1,61.14,2.699,2.047.266.827,7.527
25,2010-09-17,628989.88,0,60.13,2.706,2.047.513.279,7.527
25,2010-09-24,607819.33,0,65.06,2.713,2.048.182.126,7.527
25,2010-10-01,658640.14,0,57.56,2.707,2.048.850.973,7.484
25,2010-10-08,674283.86,0,48.46,2.764,204.951.982,7.484
25,2010-10-15,616094.72,0,54.09,2.868,2.050.137.637,7.484
25,2010-10-22,661644.19,0,46.73,2.917,2.050.627.881,7.484
25,2010-10-29,674458.03,0,55.72,2.921,2.051.118.126,7.484
25,2010-11-05,696314.53,0,38.8,2.917,205.160.837,7.484
25,2010-11-12,713250.08,0,40.68,2.931,2.052.098.614,7.484
25,2010-11-19,718056.73,0,42.72,3.0,2.050.992.811,7.484
25,2010-11-26,1115240.61,1,43.43,3.039,2.049.621,7.484
25,2010-12-03,885572.96,0,32.41,3.046,2.048.249.189,7.484
25,2010-12-10,964729.18,0,22.65,3.109,2.046.877.378,7.484
25,2010-12-17,1047707.59,0,21.6,3.14,2.046.321.194,7.484
25,2010-12-24,1295391.19,0,22.94,3.141,2.046.376.731,7.484
25,2010-12-31,623092.54,1,25.89,3.179,2.046.432.267,7.484
25,2011-01-07,558794.63,0,29.0,3.193,2.046.487.803,7.343
25,2011-01-14,572360.83,0,18.3,3.205,2.047.026.042,7.343
25,2011-01-21,568093.57,0,23.21,3.229,2.050.460.497,7.343
25,2011-01-28,600448.69,0,18.92,3.237,2.053.894.952,7.343
25,2011-02-04,639830.45,0,23.94,3.231,2.057.329.407,7.343
25,2011-02-11,615666.78,1,21.18,3.239,2.060.763.862,7.343
25,2011-02-18,634637.03,0,38.42,3.245,2.063.694.701,7.343
25,2011-02-25,570816.34,0,28.36,3.274,2.066.424.093,7.343
25,2011-03-04,640912.18,0,31.59,3.433,2.069.153.485,7.343
25,2011-03-11,599828.39,0,36.73,3.582,2.071.882.876,7.343
25,2011-03-18,603393.64,0,40.94,3.631,2.074.283.845,7.343
25,2011-03-25,616324.24,0,38.51,3.625,2.076.553.444,7.343
25,2011-04-01,618377.79,0,28.5,3.638,2.078.823.043,7.287
25,2011-04-08,648606.13,0,42.11,3.72,2.081.092.642,7.287
25,2011-04-15,674562.45,0,51.43,3.821,2.083.172.811,7.287
25,2011-04-22,756588.42,0,45.87,3.892,2.084.779.405,7.287
25,2011-04-29,649245.0,0,58.43,3.962,2.086.386,7.287
25,2011-05-06,659446.55,0,49.5,4.046,2.087.992.595,7.287
25,2011-05-13,684783.15,0,60.1,4.066,2.089.599.189,7.287
25,2011-05-20,677971.33,0,56.56,4.062,2.087.583.165,7.287
25,2011-05-27,718373.94,0,67.18,3.985,208.556.714,7.287
25,2011-06-03,737551.74,0,70.69,3.922,2.083.551.116,7.287
25,2011-06-10,740259.63,0,71.45,3.881,2.081.535.092,7.287
25,2011-06-17,717373.43,0,63.58,3.842,2.081.265.604,7.287
25,2011-06-24,699270.1,0,70.71,3.804,2.082.306.018,7.287
25,2011-07-01,706206.86,0,66.61,3.748,2.083.346.432,7.274
25,2011-07-08,698529.64,0,71.64,3.711,2.084.386.847,7.274
25,2011-07-15,680510.23,0,72.67,3.76,2.085.309.337,7.274
25,2011-07-22,670854.96,0,78.1,3.811,2.085.937.018,7.274
25,2011-07-29,668390.82,0,74.72,3.829,2.086.564.699,7.274
25,2011-08-05,679706.01,0,74.0,3.842,208.719.238,7.274
25,2011-08-12,667130.48,0,70.93,3.812,2.087.820.061,7.274
25,2011-08-19,688958.75,0,68.09,3.747,2.088.424.359,7.274
25,2011-08-26,726422.55,0,66.8,3.704,208.902.476,7.274
25,2011-09-02,699779.0,0,67.2,3.703,2.089.625.161,7.274
25,2011-09-09,673248.48,1,67.51,3.738,2.090.225.562,7.274
25,2011-09-16,628720.46,0,62.05,3.742,2.091.893.892,7.274
25,2011-09-23,620885.93,0,60.28,3.711,2.094.986.126,7.274
25,2011-09-30,639160.24,0,60.7,3.645,209.807.836,7.274
25,2011-10-07,671522.87,0,50.82,3.583,2.101.170.595,7.082
25,2011-10-14,646915.47,0,58.95,3.541,2.104.027.602,7.082
25,2011-10-21,690675.5,0,50.22,3.57,2.105.473.252,7.082
25,2011-10-28,724443.97,0,46.28,3.569,2.106.918.901,7.082
25,2011-11-04,718393.61,0,40.88,3.551,2.108.364.551,7.082
25,2011-11-11,719235.07,0,44.81,3.53,2.109.810.201,7.082
25,2011-11-18,728525.6,0,46.41,3.53,2.111.847.207,7.082
25,2011-11-25,1116211.39,1,43.49,3.492,2.114.120.757,7.082
25,2011-12-02,878314.57,0,42.85,3.452,2.116.394.306,7.082
25,2011-12-09,916446.02,0,38.69,3.415,2.118.667.856,7.082
25,2011-12-16,997502.47,0,33.09,3.413,2.120.685.039,7.082
25,2011-12-23,1290532.97,0,36.56,3.389,2.122.360.401,7.082
25,2011-12-30,683665.37,1,32.42,3.389,2.124.035.763,7.082
25,2012-01-06,636419.12,0,30.23,3.422,2.125.711.125,6.961
25,2012-01-13,614764.31,0,34.6,3.513,2.127.386.486,6.961
25,2012-01-20,594744.89,0,23.87,3.533,2.128.336.399,6.961
25,2012-01-27,589554.29,0,32.24,3.567,2.129.286.312,6.961
25,2012-02-03,642776.4,0,34.98,3.617,2.130.236.225,6.961
25,2012-02-10,658984.38,1,32.47,3.64,2.131.186.138,6.961
25,2012-02-17,654088.02,0,32.23,3.695,2.132.732.106,6.961
25,2012-02-24,613501.05,0,35.51,3.739,2.134.725.116,6.961
25,2012-03-02,643155.89,0,36.01,3.816,2.136.718.127,6.961
25,2012-03-09,643711.53,0,37.44,3.848,2.138.711.137,6.961
25,2012-03-16,638204.27,0,50.64,3.862,2.140.167.132,6.961
25,2012-03-23,672831.78,0,62.7,3.9,2.140.907.105,6.961
25,2012-03-30,684348.92,0,47.92,3.953,2.141.647.079,6.961
25,2012-04-06,791356.9,0,44.73,3.996,2.142.387.053,7.139
25,2012-04-13,658691.56,0,42.46,4.044,2.143.127.027,7.139
25,2012-04-20,661566.48,0,57.1,4.027,2.143.675.045,7.139
25,2012-04-27,655157.32,0,44.2,4.004,2.144.223.063,7.139
25,2012-05-04,696421.72,0,58.76,3.951,2.144.771.081,7.139
25,2012-05-11,739866.16,0,59.21,3.889,2.145.319.099,7.139
25,2012-05-18,717207.19,0,58.21,3.848,2.145.485.571,7.139
25,2012-05-25,783371.02,0,67.69,3.798,2.145.499.425,7.139
25,2012-06-01,694765.95,0,69.54,3.742,2.145.513.278,7.139
25,2012-06-08,730254.19,0,58.48,3.689,2.145.527.132,7.139
25,2012-06-15,753860.89,0,68.34,3.62,2.145.653.243,7.139
25,2012-06-22,721601.9,0,73.52,3.564,214.606,7.139
25,2012-06-29,718890.81,0,69.84,3.506,2.146.466.757,7.139
25,2012-07-06,753385.55,0,75.52,3.475,2.146.873.514,7.28
25,2012-07-13,714093.95,0,73.87,3.523,214.728.027,7.28
25,2012-07-20,685676.58,0,74.32,3.567,2.147.331.351,7.28
25,2012-07-27,659109.53,0,72.98,3.647,2.147.382.432,7.28
25,2012-08-03,709724.6,0,72.08,3.654,2.147.433.514,7.28
25,2012-08-10,710496.97,0,71.93,3.722,2.147.484.595,7.28
25,2012-08-17,728467.72,0,66.99,3.807,214.825.578,7.28
25,2012-08-24,756527.64,0,64.53,3.834,2.149.567.044,7.28
25,2012-08-31,714828.73,0,68.55,3.867,2.150.878.309,7.28
25,2012-09-07,671482.9,1,72.79,3.911,2.152.189.573,7.28
25,2012-09-14,657241.63,0,60.9,3.948,2.153.583.757,7.28
25,2012-09-21,664745.2,0,57.6,4.038,2.155.475.459,7.28
25,2012-09-28,683300.84,0,54.52,3.997,2.157.367.162,7.28
25,2012-10-05,699536.73,0,57.58,3.985,2.159.258.865,7.293
25,2012-10-12,697317.41,0,43.74,4.0,2.161.150.568,7.293
25,2012-10-19,685531.85,0,51.93,3.969,2.161.464.699,7.293
25,2012-10-26,688940.94,0,56.69,3.882,2.161.515.902,7.293
26,2010-02-05,1034119.21,0,9.55,2.788,1.315.279.032,8.488
26,2010-02-12,1015684.09,1,18.14,2.771,1.315.866.129,8.488
26,2010-02-19,999348.55,0,22.62,2.747,131.637,8.488
26,2010-02-26,855385.01,0,27.32,2.753,131.686,8.488
26,2010-03-05,1005669.58,0,28.6,2.766,131.735,8.488
26,2010-03-12,963382.09,0,31.1,2.805,131.784,8.488
26,2010-03-19,903366.55,0,35.34,2.834,1.318.242.903,8.488
26,2010-03-26,893613.0,0,35.26,2.831,131.863.129,8.488
26,2010-04-02,1029849.2,0,36.53,2.826,1.319.019.677,8.512
26,2010-04-09,1022293.81,0,50.13,2.849,1.319.408.065,8.512
26,2010-04-16,905548.38,0,36.6,2.885,1.319.809,8.512
26,2010-04-23,881930.87,0,39.68,2.895,1.320.226.667,8.512
26,2010-04-30,904503.85,0,40.56,2.935,1.320.644.333,8.512
26,2010-05-07,1074479.73,0,54.72,2.981,1.321.062,8.512
26,2010-05-14,972663.59,0,39.08,2.983,132.152.129,8.512
26,2010-05-21,986765.01,0,50.81,2.961,1.322.230.323,8.512
26,2010-05-28,1069851.59,0,61.65,2.906,1.322.939.355,8.512
26,2010-06-04,1003202.66,0,58.46,2.857,1.323.648.387,8.512
26,2010-06-11,1073862.59,0,51.62,2.83,1.324.357.419,8.512
26,2010-06-18,1001286.67,0,53.62,2.805,1.324.733.333,8.512
26,2010-06-25,976242.09,0,63.78,2.81,1.324.976,8.512
26,2010-07-02,1078455.48,0,58.9,2.815,1.325.218.667,8.445
26,2010-07-09,1122356.53,0,71.08,2.806,1.325.461.333,8.445
26,2010-07-16,1028151.72,0,67.66,2.796,1.325.667.742,8.445
26,2010-07-23,971615.62,0,65.4,2.784,1.325.825.806,8.445
26,2010-07-30,1005324.28,0,63.79,2.792,1.325.983.871,8.445
26,2010-08-06,1125329.77,0,62.93,2.792,1.326.141.935,8.445
26,2010-08-13,1011938.29,0,61.58,2.81,132.63,8.445
26,2010-08-20,1007385.36,0,62.68,2.796,1.326.616.129,8.445
26,2010-08-27,977322.52,0,57.23,2.77,1.326.932.258,8.445
26,2010-09-03,1037549.71,0,66.93,2.735,1.327.248.387,8.445
26,2010-09-10,1042226.3,1,54.82,2.717,1.327.564.516,8.445
26,2010-09-17,923473.7,0,50.08,2.716,1.327.670.667,8.445
26,2010-09-24,868636.3,0,52.47,2.718,1.327.619.333,8.445
26,2010-10-01,923221.52,0,57.8,2.717,1.327.568,8.149
26,2010-10-08,1001069.52,0,46.81,2.776,1.327.516.667,8.149
26,2010-10-15,937956.89,0,39.93,2.878,1.327.633.548,8.149
26,2010-10-22,916522.66,0,36.13,2.919,1.328.170.968,8.149
26,2010-10-29,895069.88,0,40.3,2.938,1.328.708.387,8.149
26,2010-11-05,970224.51,0,30.51,2.938,1.329.245.806,8.149
26,2010-11-12,971193.01,0,37.51,2.961,1.329.783.226,8.149
26,2010-11-19,901972.7,0,36.73,3.03,1.329.172,8.149
26,2010-11-26,1286833.62,1,28.11,3.07,1.328.369.333,8.149
26,2010-12-03,1016143.64,0,27.73,3.065,1.327.566.667,8.149
26,2010-12-10,1149612.04,0,16.6,3.132,1.326.764,8.149
26,2010-12-17,1196813.33,0,20.61,3.139,1.326.804.516,8.149
26,2010-12-24,1573982.47,0,21.81,3.15,1.327.477.419,8.149
26,2010-12-31,877268.29,1,18.73,3.177,1.328.150.323,8.149
26,2011-01-07,938149.21,0,21.13,3.193,1.328.823.226,7.907
26,2011-01-14,812323.29,0,16.7,3.215,1.329.510.645,7.907
26,2011-01-21,809833.21,0,12.98,3.232,1.330.285.161,7.907
26,2011-01-28,817485.14,0,5.54,3.243,1.331.059.677,7.907
26,2011-02-04,911807.02,0,11.17,3.24,1.331.834.194,7.907
26,2011-02-11,1010711.08,1,15.12,3.255,133.260.871,7.907
26,2011-02-18,981978.02,0,19.63,3.263,1.333.701.429,7.907
26,2011-02-25,910298.44,0,16.3,3.281,1.334.921.429,7.907
26,2011-03-04,945643.17,0,14.31,3.437,1.336.141.429,7.907
26,2011-03-11,946614.55,0,28.13,3.6,1.337.361.429,7.907
26,2011-03-18,887426.12,0,31.76,3.634,1.338.492.258,7.907
26,2011-03-25,866566.54,0,22.99,3.624,1.339.587.419,7.907
26,2011-04-01,849231.61,0,22.99,3.638,1.340.682.581,7.818
26,2011-04-08,985229.81,0,29.09,3.72,1.341.777.742,7.818
26,2011-04-15,863266.12,0,39.46,3.823,1.342.784.667,7.818
26,2011-04-22,921700.61,0,33.81,3.919,1.343.571,7.818
26,2011-04-29,873450.29,0,47.17,3.988,1.344.357.333,7.818
26,2011-05-06,1024778.23,0,45.0,4.078,1.345.143.667,7.818
26,2011-05-13,941008.85,0,48.2,4.095,134.593,7.818
26,2011-05-20,938334.62,0,48.86,4.101,1.346.803.871,7.818
26,2011-05-27,996723.58,0,56.74,4.034,1.347.677.742,7.818
26,2011-06-03,1054454.4,0,60.49,3.973,1.348.551.613,7.818
26,2011-06-10,1094058.68,0,59.85,3.924,1.349.425.484,7.818
26,2011-06-17,981646.46,0,54.5,3.873,1.350.837.333,7.818
26,2011-06-24,997474.93,0,56.94,3.851,1.352.652.667,7.818
26,2011-07-01,1070119.09,0,59.89,3.815,1.354.468,7.767
26,2011-07-08,1133807.03,0,63.34,3.784,1.356.283.333,7.767
26,2011-07-15,1021534.7,0,64.43,3.827,1.357.837.419,7.767
26,2011-07-22,1017867.8,0,69.52,3.882,1.358.738.387,7.767
26,2011-07-29,1005360.5,0,63.32,3.898,1.359.639.355,7.767
26,2011-08-05,1107552.43,0,63.16,3.903,1.360.540.323,7.767
26,2011-08-12,1087644.5,0,62.99,3.88,136.144.129,7.767
26,2011-08-19,1021766.75,0,60.58,3.82,136.183.129,7.767
26,2011-08-26,1064617.62,0,61.1,3.796,1.362.136.129,7.767
26,2011-09-02,1040143.14,0,59.67,3.784,1.362.440.968,7.767
26,2011-09-09,1069710.97,1,60.98,3.809,1.362.745.806,7.767
26,2011-09-16,951569.84,0,55.19,3.809,1.363.145,7.767
26,2011-09-23,923644.6,0,50.72,3.758,136.367,7.767
26,2011-09-30,959339.51,0,59.42,3.684,1.364.195,7.767
26,2011-10-07,1130022.99,0,46.84,3.633,136.472,7.598
26,2011-10-14,987886.08,0,53.91,3.583,1.365.150.968,7.598
26,2011-10-21,974907.28,0,45.23,3.618,1.365.017.742,7.598
26,2011-10-28,972256.98,0,35.06,3.604,1.364.884.516,7.598
